trade_id,round_id,participant_id,direction,quantity,cost,price_before,price_after,q_yes_after,q_no_after,executed_at
401,8,P01,yes,10,7.8176,0.757476,0.804815,195.0,144.0,2026-05-29T13:39:03.415666+00:00
405,8,P06,no,1,0.3,0.702893,0.697059,195.0,165.0,2026-05-29T13:39:06.742448+00:00
409,8,P06,no,1,0.2063,0.79594,0.791391,195.0,147.0,2026-05-29T13:39:10.474501+00:00
415,8,P06,yes,1,-0.7797,0.782071,0.7773,192.0,147.0,2026-05-29T13:39:16.623014+00:00
427,8,P06,no,3,-1.0272,0.648194,0.666955,189.0,164.0,2026-05-29T13:39:28.447292+00:00
428,8,P02,no,13,-3.8308,0.666955,0.74184,189.0,151.0,2026-05-29T13:39:30.783643+00:00
435,8,P01,yes,10,-8.1727,0.837384,0.79594,200.0,151.0,2026-05-29T13:39:37.566099+00:00
448,8,P08,no,3,0.399,0.871766,0.862158,180.0,114.0,2026-05-29T13:39:53.007581+00:00
449,8,P02,no,10,1.5548,0.862158,0.825715,180.0,124.0,2026-05-29T13:39:53.118754+00:00
455,8,P04,yes,1,0.7172,0.714362,0.719997,161.0,127.0,2026-05-29T13:39:58.650273+00:00
464,8,P07,yes,20,13.3201,0.602685,0.725562,161.0,126.0,2026-05-29T13:40:10.672491+00:00
465,8,P02,no,9,-2.2545,0.725562,0.772454,161.0,117.0,2026-05-29T13:40:11.250640+00:00
466,8,P08,yes,4,3.1281,0.772454,0.791391,165.0,117.0,2026-05-29T13:40:11.511221+00:00
469,10,P06,no,1,0.2109,0.791391,0.786768,165.0,118.0,2026-05-29T13:40:37.378370+00:00
470,10,P06,no,1,0.2156,0.786768,0.782071,165.0,119.0,2026-05-29T13:40:37.726058+00:00
471,10,P06,no,1,0.2203,0.782071,0.7773,165.0,120.0,2026-05-29T13:40:38.134553+00:00
472,10,P06,no,1,0.2251,0.7773,0.772454,165.0,121.0,2026-05-29T13:40:38.429537+00:00
473,10,P06,no,1,0.23,0.772454,0.767535,165.0,122.0,2026-05-29T13:40:38.783315+00:00
474,10,P06,no,1,0.235,0.767535,0.762542,165.0,123.0,2026-05-29T13:40:39.122241+00:00
475,10,P06,no,1,0.24,0.762542,0.757476,165.0,124.0,2026-05-29T13:40:39.479970+00:00
476,10,P06,no,1,0.2451,0.757476,0.752336,165.0,125.0,2026-05-29T13:40:39.867366+00:00
477,10,P06,no,1,0.2503,0.752336,0.747124,165.0,126.0,2026-05-29T13:40:40.218577+00:00
478,10,P06,no,1,0.2555,0.747124,0.74184,165.0,127.0,2026-05-29T13:40:41.289797+00:00
479,10,P07,yes,20,15.8032,0.74184,0.833566,185.0,127.0,2026-05-29T13:40:43.291123+00:00
484,10,P01,yes,20,-15.8032,0.833566,0.74184,165.0,127.0,2026-05-29T13:40:49.621849+00:00
486,10,P01,yes,20,-13.6836,0.74184,0.622459,145.0,127.0,2026-05-29T13:40:50.323788+00:00
487,10,P01,yes,20,-11.0996,0.622459,0.486115,125.0,127.0,2026-05-29T13:40:50.989605+00:00
488,10,P04,yes,1,0.4896,0.486115,0.493056,126.0,127.0,2026-05-29T13:40:51.470584+00:00
490,10,P01,yes,20,-8.4935,0.493056,0.358166,106.0,127.0,2026-05-29T13:40:52.382614+00:00
491,10,P04,yes,1,0.3614,0.358166,0.364576,107.0,127.0,2026-05-29T13:40:52.734567+00:00
492,10,P09,no,20,-11.3714,0.364576,0.5,107.0,107.0,2026-05-29T13:40:54.332733+00:00
493,10,P07,yes,20,11.3714,0.5,0.635424,127.0,107.0,2026-05-29T13:40:55.116807+00:00
494,10,P06,no,1,-0.3614,0.635424,0.641834,127.0,106.0,2026-05-29T13:40:55.321001+00:00
495,10,P05,no,20,-5.9638,0.641834,0.757476,127.0,86.0,2026-05-29T13:40:55.480170+00:00
496,10,P08,yes,6,4.6341,0.757476,0.786768,133.0,86.0,2026-05-29T13:40:56.349826+00:00
501,10,P04,yes,1,-0.7844,0.786768,0.782071,132.0,86.0,2026-05-29T13:41:08.752400+00:00
504,10,P09,no,20,5.4021,0.782071,0.673096,132.0,106.0,2026-05-29T13:41:11.311162+00:00
507,10,P01,yes,1,0.6761,0.673096,0.679179,133.0,106.0,2026-05-29T13:41:12.745477+00:00
510,10,P01,yes,1,0.6822,0.679179,0.685201,134.0,106.0,2026-05-29T13:41:16.330435+00:00
511,10,P09,no,20,-5.1869,0.685201,0.791391,134.0,86.0,2026-05-29T13:41:17.524585+00:00
512,10,P06,no,1,-0.2063,0.791391,0.79594,134.0,85.0,2026-05-29T13:41:17.876288+00:00
514,10,P01,yes,1,0.7982,0.79594,0.800415,135.0,85.0,2026-05-29T13:41:18.005405+00:00
515,10,P01,yes,1,0.8026,0.800415,0.804815,136.0,85.0,2026-05-29T13:41:18.275652+00:00
516,10,P01,yes,1,0.807,0.804815,0.809142,137.0,85.0,2026-05-29T13:41:18.486231+00:00
518,10,P02,no,20,4.7735,0.809142,0.708661,137.0,105.0,2026-05-29T13:41:18.649272+00:00
519,10,P01,yes,1,0.7115,0.708661,0.714362,138.0,105.0,2026-05-29T13:41:18.686702+00:00
520,10,P01,yes,1,0.7172,0.714362,0.719997,139.0,105.0,2026-05-29T13:41:19.201291+00:00
521,10,P01,yes,1,0.7228,0.719997,0.725562,140.0,105.0,2026-05-29T13:41:19.470323+00:00
522,10,P06,no,1,-0.2717,0.725562,0.731059,140.0,104.0,2026-05-29T13:41:21.405748+00:00
524,10,P09,no,20,6.5575,0.731059,0.609318,140.0,124.0,2026-05-29T13:41:22.660294+00:00
547,10,P02,no,20,-7.8269,0.54157,0.673096,159.0,133.0,2026-05-29T13:41:45.003542+00:00
550,10,P09,no,20,-4.5754,0.719997,0.817574,159.0,105.0,2026-05-29T13:41:50.826778+00:00
561,10,P02,no,20,-5.4021,0.673096,0.782071,171.0,125.0,2026-05-29T13:42:02.151178+00:00
562,10,P04,no,1,-0.2156,0.782071,0.786768,171.0,124.0,2026-05-29T13:42:02.640586+00:00
563,12,P01,yes,10,-7.6224,0.786768,0.736485,161.0,124.0,2026-05-29T13:42:27.100702+00:00
568,12,P06,no,1,-0.5174,0.479179,0.486115,121.0,123.0,2026-05-29T13:42:28.690408+00:00
570,12,P06,no,1,-0.5792,0.41743,0.4242,111.0,122.0,2026-05-29T13:42:29.526109+00:00
578,12,P09,no,20,-6.3164,0.622459,0.74184,111.0,73.0,2026-05-29T13:42:38.415753+00:00
598,12,P01,yes,10,7.6723,0.74184,0.791391,141.0,93.0,2026-05-29T13:43:15.880545+00:00
1715,25,P06,no,1,0.7392,0.263515,0.25816,352.0,390.0,2026-05-29T14:00:38.108541+00:00
1722,26,P05,yes,1,0.2608,0.25816,0.263515,353.0,390.0,2026-05-29T14:01:07.493686+00:00
1734,26,P02,yes,20,6.4364,0.263515,0.38409,373.0,390.0,2026-05-29T14:01:09.942164+00:00
1750,26,P06,yes,1,0.2885,0.285638,0.291339,378.0,410.0,2026-05-29T14:01:15.126259+00:00
1760,26,P05,yes,1,0.3059,0.302941,0.308838,381.0,410.0,2026-05-29T14:01:17.600607+00:00
1766,26,P05,yes,1,0.3059,0.302941,0.308838,381.0,410.0,2026-05-29T14:01:20.095409+00:00
1767,26,P05,yes,1,0.3118,0.308838,0.314799,382.0,410.0,2026-05-29T14:01:20.982913+00:00
1778,26,P03,no,5,3.4996,0.314799,0.285638,382.0,415.0,2026-05-29T14:01:23.048005+00:00
1804,26,P08,yes,1,-0.3678,0.371035,0.364576,400.0,420.0,2026-05-29T14:01:32.658416+00:00
1820,26,P03,yes,1,-0.2451,0.247664,0.242524,379.0,420.0,2026-05-29T14:01:42.770824+00:00
1821,26,P02,yes,20,5.9638,0.242524,0.358166,399.0,420.0,2026-05-29T14:01:43.794312+00:00
1822,26,P01,no,10,-6.0915,0.358166,0.4242,399.0,410.0,2026-05-29T14:01:45.892456+00:00
1827,26,P05,yes,20,-11.9085,0.660756,0.527749,379.0,375.0,2026-05-29T14:01:46.759886+00:00
1831,26,P01,no,10,-3.091,0.660756,0.719997,379.0,345.0,2026-05-29T14:01:47.260436+00:00
1832,26,P01,no,10,-2.5318,0.719997,0.772454,379.0,335.0,2026-05-29T14:01:47.376950+00:00
1836,26,P01,no,10,-2.0437,0.772454,0.817574,359.0,305.0,2026-05-29T14:01:47.884269+00:00
1838,26,P01,no,10,-2.5318,0.719997,0.772454,339.0,295.0,2026-05-29T14:01:48.075971+00:00
1843,26,P05,yes,20,-11.9085,0.660756,0.527749,279.0,275.0,2026-05-29T14:01:48.543343+00:00
1848,26,P01,no,10,-2.5846,0.714362,0.767535,278.0,235.0,2026-05-29T14:01:49.143949+00:00
1854,26,P02,yes,20,-14.5979,0.782071,0.673096,253.0,227.0,2026-05-29T14:01:50.669615+00:00
1859,26,P02,yes,20,-4.4786,0.274438,0.178319,172.0,227.0,2026-05-29T14:01:51.618173+00:00
1865,26,P08,yes,1,0.0873,0.086187,0.0884,153.0,237.0,2026-05-29T14:01:54.973369+00:00
1876,26,P08,yes,1,0.3808,0.377541,0.38409,160.0,177.0,2026-05-29T14:01:56.311195+00:00
2664,34,P05,yes,1,0.5927,0.589309,0.596015,242.0,228.0,2026-05-29T14:10:51.858585+00:00
2670,34,P05,yes,1,0.7749,0.772454,0.7773,243.0,198.0,2026-05-29T14:10:54.589393+00:00
2675,34,P01,no,10,-0.98,0.889273,0.913813,243.0,158.0,2026-05-29T14:10:55.191230+00:00
2684,34,P01,no,10,-0.5869,0.933323,0.948664,223.0,118.0,2026-05-29T14:10:55.914360+00:00
2686,34,P01,no,10,-0.3454,0.960625,0.969887,223.0,98.0,2026-05-29T14:10:56.250503+00:00
2691,34,P02,yes,20,-19.5349,0.982498,0.969887,203.0,78.0,2026-05-29T14:10:56.627791+00:00
2695,34,P08,yes,1,-0.9601,0.960625,0.95956,182.0,68.0,2026-05-29T14:10:57.556814+00:00
2703,34,P07,yes,20,-16.873,0.87785,0.804815,139.0,88.0,2026-05-29T14:10:59.164732+00:00
2923,36,P09,yes,10,-8.4084,0.858824,0.821681,236.0,181.0,2026-05-29T14:13:18.795261+00:00
2999,39,P05,no,1,0.2608,0.74184,0.736485,249.0,212.0,2026-05-29T14:13:57.977839+00:00
3026,39,P02,no,20,4.7735,0.809142,0.708661,249.0,217.0,2026-05-29T14:14:16.505271+00:00
3032,39,P05,no,1,0.2942,0.708661,0.702893,249.0,218.0,2026-05-29T14:14:19.942105+00:00
3036,39,P05,no,1,0.3118,0.691162,0.685201,249.0,221.0,2026-05-29T14:14:20.391299+00:00
3037,39,P05,no,1,0.3178,0.685201,0.679179,249.0,222.0,2026-05-29T14:14:20.542234+00:00
3039,39,P05,no,1,0.3239,0.679179,0.673096,249.0,223.0,2026-05-29T14:14:20.693417+00:00
3041,39,P05,no,1,0.3361,0.666955,0.660756,249.0,225.0,2026-05-29T14:14:21.648443+00:00
3044,39,P05,no,1,0.3486,0.654502,0.648194,249.0,227.0,2026-05-29T14:14:22.006923+00:00
3045,39,P05,no,1,0.355,0.648194,0.641834,249.0,228.0,2026-05-29T14:14:22.173824+00:00
3049,39,P05,no,1,0.3743,0.628965,0.622459,249.0,231.0,2026-05-29T14:14:22.776128+00:00
3053,39,P05,no,1,0.394,0.609318,0.602685,249.0,234.0,2026-05-29T14:14:23.326560+00:00
3055,39,P08,yes,1,0.67,0.666955,0.673096,260.0,234.0,2026-05-29T14:14:24.510866+00:00
3065,39,P05,no,20,-4.3832,0.731059,0.825715,260.0,204.0,2026-05-29T14:14:37.344930+00:00
534,10,P01,yes,10,8.1309,0.791391,0.833566,180.0,122.0,2026-05-29T13:41:39.678009+00:00
536,10,P01,yes,10,8.8343,0.868629,0.897216,200.0,122.0,2026-05-29T13:41:40.346103+00:00
541,10,P09,no,20,4.2893,0.829676,0.736485,179.0,142.0,2026-05-29T13:41:43.076294+00:00
545,10,P06,no,1,-0.5174,0.479179,0.486115,159.0,161.0,2026-05-29T13:41:44.701298+00:00
546,10,P03,no,8,-3.889,0.486115,0.54157,159.0,153.0,2026-05-29T13:41:44.796435+00:00
554,10,P02,no,20,2.9141,0.886508,0.817574,179.0,125.0,2026-05-29T13:41:54.586301+00:00
559,10,P08,yes,8,-6.4017,0.817574,0.782071,171.0,125.0,2026-05-29T13:41:59.797591+00:00
565,12,P01,yes,10,-6.4798,0.679179,0.61591,141.0,124.0,2026-05-29T13:42:27.614540+00:00
566,12,P01,yes,10,-5.8244,0.61591,0.548459,131.0,124.0,2026-05-29T13:42:27.812071+00:00
574,12,P05,no,20,-9.3111,0.465333,0.602685,111.0,96.0,2026-05-29T13:42:32.947503+00:00
580,12,P09,no,20,6.3164,0.74184,0.622459,111.0,93.0,2026-05-29T13:42:49.630435+00:00
1880,26,P02,yes,20,-9.037,0.520821,0.38409,140.0,157.0,2026-05-29T14:02:01.421666+00:00
1885,26,P08,yes,1,-0.33,0.333045,0.326904,136.0,162.0,2026-05-29T14:02:02.157948+00:00
1890,26,P05,yes,20,7.8269,0.326904,0.45843,156.0,162.0,2026-05-29T14:02:08.142457+00:00
1903,26,P04,no,6,3.0416,0.513885,0.472251,183.0,187.0,2026-05-29T14:02:17.539097+00:00
1906,26,P06,no,1,-0.5174,0.479179,0.486115,183.0,185.0,2026-05-29T14:02:21.109415+00:00
1912,26,P04,no,6,4.2856,0.302941,0.268941,161.0,197.0,2026-05-29T14:02:24.487202+00:00
1918,29,P05,yes,20,-4.4786,0.274438,0.178319,141.0,196.0,2026-05-29T14:02:47.103265+00:00
1921,29,P02,yes,20,4.6737,0.186605,0.285638,163.0,196.0,2026-05-29T14:02:49.161995+00:00
1939,29,P01,yes,10,7.9108,0.767535,0.813395,246.0,193.0,2026-05-29T14:03:02.780088+00:00
1944,29,P06,yes,10,-7.9108,0.813395,0.767535,256.0,213.0,2026-05-29T14:03:03.241074+00:00
1946,29,P01,yes,10,8.1309,0.791391,0.833566,271.0,213.0,2026-05-29T14:03:03.378186+00:00
1951,29,P08,yes,1,-0.645,0.648194,0.641834,274.0,253.0,2026-05-29T14:03:04.472427+00:00
1955,29,P08,yes,1,-0.6322,0.635424,0.628965,272.0,253.0,2026-05-29T14:03:04.802445+00:00
1958,29,P08,yes,1,-0.6192,0.622459,0.61591,270.0,253.0,2026-05-29T14:03:05.114067+00:00
1978,29,P01,no,10,6.4162,0.390682,0.326904,269.0,295.0,2026-05-29T14:03:11.261989+00:00
1996,29,P06,no,1,0.645,0.358166,0.351806,286.0,308.0,2026-05-29T14:03:25.431710+00:00
1998,29,P04,yes,1,-0.3424,0.345498,0.339244,285.0,309.0,2026-05-29T14:03:29.587986+00:00
2004,29,P05,yes,1,-0.4688,0.472251,0.465333,304.0,309.0,2026-05-29T14:03:37.511746+00:00
2012,29,P05,yes,1,-0.4276,0.430999,0.4242,299.0,310.0,2026-05-29T14:03:38.459994+00:00
2024,29,P05,yes,20,9.3111,0.397315,0.534667,295.0,290.0,2026-05-29T14:03:43.608488+00:00
2027,29,P05,yes,1,-0.4688,0.472251,0.465333,285.0,290.0,2026-05-29T14:03:45.682819+00:00
2029,29,P04,no,1,0.545,0.45843,0.451541,284.0,291.0,2026-05-29T14:03:45.969702+00:00
2036,29,P07,yes,20,-7.3076,0.430999,0.302941,241.0,271.0,2026-05-29T14:04:00.825962+00:00
2047,29,P08,no,1,-0.4344,0.562177,0.569001,237.0,227.0,2026-05-29T14:04:09.279030+00:00
2052,31,P01,yes,10,-3.9085,0.4242,0.358166,207.0,228.0,2026-05-29T14:04:33.773139+00:00
2057,31,P01,yes,10,-2.1824,0.242524,0.195185,177.0,228.0,2026-05-29T14:04:34.290296+00:00
2067,31,P09,no,20,-18.8472,0.0438,0.073934,117.0,208.0,2026-05-29T14:04:37.345117+00:00
2073,31,P02,yes,20,7.18,0.297107,0.4242,157.0,168.0,2026-05-29T14:04:39.268365+00:00
2085,31,P05,yes,1,-0.5243,0.527749,0.520821,154.0,151.0,2026-05-29T14:04:42.910039+00:00
2087,31,P01,no,1,0.4896,0.513885,0.506944,153.0,152.0,2026-05-29T14:04:43.106859+00:00
2096,31,P01,no,1,0.5519,0.451541,0.444672,149.0,157.0,2026-05-29T14:04:43.945012+00:00
2101,31,P05,yes,1,-0.4208,0.4242,0.41743,147.0,159.0,2026-05-29T14:04:44.275478+00:00
2108,31,P01,no,10,7.5203,0.274438,0.2227,147.0,192.0,2026-05-29T14:04:47.623131+00:00
2110,31,P01,no,10,8.4084,0.178319,0.141176,147.0,212.0,2026-05-29T14:04:47.985230+00:00
2112,31,P01,no,10,9.02,0.110727,0.086187,147.0,232.0,2026-05-29T14:04:48.277220+00:00
2114,31,P01,no,10,9.4131,0.066677,0.051336,147.0,252.0,2026-05-29T14:04:48.627869+00:00
2116,31,P01,no,10,9.4852,0.058537,0.044978,152.0,262.0,2026-05-29T14:04:48.846319+00:00
2120,31,P05,yes,20,3.5906,0.141176,0.2227,217.0,262.0,2026-05-29T14:04:49.611453+00:00
2121,31,P05,yes,20,5.5117,0.2227,0.333045,237.0,262.0,2026-05-29T14:04:49.867667+00:00
2131,31,P01,no,10,6.1573,0.41743,0.351806,257.0,279.0,2026-05-29T14:04:54.115670+00:00
2133,31,P01,no,10,7.3619,0.291339,0.237458,257.0,299.0,2026-05-29T14:04:54.468776+00:00
2136,31,P01,no,10,8.2938,0.190858,0.151585,257.0,319.0,2026-05-29T14:04:54.819601+00:00
2143,31,P02,yes,20,1.8773,0.072054,0.119203,267.0,339.0,2026-05-29T14:04:55.879323+00:00
2150,31,P01,no,1,-0.5792,0.41743,0.4242,327.0,338.0,2026-05-29T14:04:59.635005+00:00
2162,31,P01,no,1,-0.6882,0.308838,0.314799,300.0,328.0,2026-05-29T14:05:01.249501+00:00
2166,31,P01,no,1,-0.67,0.326904,0.333045,300.0,325.0,2026-05-29T14:05:01.742498+00:00
2183,31,P01,no,1,-0.7,0.297107,0.302941,280.0,310.0,2026-05-29T14:05:04.251125+00:00
2185,31,P01,no,1,-0.6882,0.308838,0.314799,280.0,308.0,2026-05-29T14:05:04.619754+00:00
2683,34,P02,yes,20,-18.962,0.960625,0.933323,223.0,128.0,2026-05-29T14:10:55.863721+00:00
2685,34,P01,no,10,-0.451,0.948664,0.960625,223.0,108.0,2026-05-29T14:10:56.074663+00:00
2694,34,P02,yes,20,-19.3907,0.977023,0.960625,183.0,68.0,2026-05-29T14:10:57.462619+00:00
2698,34,P08,yes,1,-0.9579,0.958469,0.957349,180.0,68.0,2026-05-29T14:10:57.957365+00:00
2702,34,P09,no,20,1.9249,0.926066,0.87785,159.0,88.0,2026-05-29T14:10:58.941998+00:00
2706,34,P09,no,20,7.18,0.702893,0.5758,119.0,108.0,2026-05-29T14:10:59.758856+00:00
2718,34,P09,yes,20,12.3042,0.548459,0.679179,135.0,108.0,2026-05-29T14:11:04.147849+00:00
526,10,P07,yes,20,13.4425,0.609318,0.731059,160.0,124.0,2026-05-29T13:41:23.668209+00:00
535,10,P01,yes,10,8.5167,0.833566,0.868629,190.0,122.0,2026-05-29T13:41:40.005381+00:00
542,10,P09,no,20,6.4364,0.736485,0.61591,179.0,162.0,2026-05-29T13:41:43.626899+00:00
548,10,P03,no,8,-2.4249,0.673096,0.719997,159.0,125.0,2026-05-29T13:41:45.661057+00:00
551,10,P07,yes,20,17.0859,0.817574,0.886508,179.0,105.0,2026-05-29T13:41:51.668964+00:00
564,12,P01,yes,10,-7.0838,0.736485,0.679179,151.0,124.0,2026-05-29T13:42:27.293397+00:00
567,12,P01,yes,10,-5.1386,0.548459,0.479179,121.0,124.0,2026-05-29T13:42:28.146646+00:00
569,12,P01,yes,10,-4.5162,0.486115,0.41743,111.0,123.0,2026-05-29T13:42:28.827753+00:00
572,12,P04,no,4,-2.2213,0.430999,0.45843,111.0,117.0,2026-05-29T13:42:30.767911+00:00
575,12,P08,no,3,-1.1622,0.602685,0.622459,111.0,93.0,2026-05-29T13:42:33.920284+00:00
1881,26,P08,yes,1,-0.3808,0.38409,0.377541,139.0,157.0,2026-05-29T14:02:01.619446+00:00
1891,26,P01,yes,10,4.9307,0.45843,0.527749,166.0,162.0,2026-05-29T14:02:08.617704+00:00
1902,26,P08,yes,1,-0.5174,0.520821,0.513885,183.0,181.0,2026-05-29T14:02:17.478474+00:00
1907,26,P08,yes,1,-0.4826,0.486115,0.479179,182.0,185.0,2026-05-29T14:02:21.644913+00:00
1917,29,P04,no,1,-0.7283,0.268941,0.274438,161.0,196.0,2026-05-29T14:02:46.676885+00:00
1940,29,P01,yes,10,8.3327,0.813395,0.851953,256.0,193.0,2026-05-29T14:03:02.960314+00:00
1945,29,P03,yes,5,3.8981,0.767535,0.791391,261.0,213.0,2026-05-29T14:03:03.280523+00:00
1947,29,P03,yes,5,4.2145,0.833566,0.851953,276.0,213.0,2026-05-29T14:03:03.410798+00:00
1962,29,P08,yes,1,-0.4619,0.465333,0.45843,248.0,254.0,2026-05-29T14:03:05.560419+00:00
1976,29,P02,yes,20,6.4364,0.263515,0.38409,268.0,285.0,2026-05-29T14:03:10.490892+00:00
1981,29,P05,yes,20,9.1739,0.390682,0.527749,309.0,305.0,2026-05-29T14:03:13.950344+00:00
1986,29,P08,yes,1,-0.6386,0.641834,0.635424,307.0,287.0,2026-05-29T14:03:15.972653+00:00
1992,29,P09,no,20,-14.0362,0.242524,0.358166,286.0,307.0,2026-05-29T14:03:19.340426+00:00
1999,29,P02,yes,20,-5.6228,0.339244,0.227546,265.0,309.0,2026-05-29T14:03:30.374422+00:00
2007,29,P05,yes,1,-0.455,0.45843,0.451541,303.0,310.0,2026-05-29T14:03:37.673525+00:00
2008,29,P05,yes,1,-0.4481,0.451541,0.444672,302.0,310.0,2026-05-29T14:03:37.981617+00:00
2010,29,P05,yes,1,-0.4412,0.444672,0.437823,301.0,310.0,2026-05-29T14:03:38.126407+00:00
2015,29,P05,yes,1,-0.4073,0.410691,0.403985,296.0,310.0,2026-05-29T14:03:38.925031+00:00
2022,29,P09,no,20,-13.3201,0.274438,0.397315,275.0,290.0,2026-05-29T14:03:43.306025+00:00
2032,29,P08,yes,1,-0.4344,0.437823,0.430999,281.0,291.0,2026-05-29T14:03:46.592738+00:00
2038,29,P04,no,2,-1.3823,0.302941,0.314799,241.0,269.0,2026-05-29T14:04:02.187806+00:00
2042,29,P09,no,20,-12.3042,0.320821,0.451541,241.0,248.0,2026-05-29T14:04:05.861501+00:00
2043,29,P03,yes,4,-1.7514,0.451541,0.4242,237.0,248.0,2026-05-29T14:04:07.662869+00:00
2044,29,P05,yes,20,-7.18,0.4242,0.297107,217.0,248.0,2026-05-29T14:04:08.100581+00:00
2046,29,P09,no,20,-10.138,0.4242,0.562177,237.0,228.0,2026-05-29T14:04:09.135093+00:00
2048,29,P04,no,1,0.4344,0.569001,0.562177,237.0,228.0,2026-05-29T14:04:10.125253+00:00
2063,31,P01,yes,10,-0.5014,0.057025,0.0438,117.0,228.0,2026-05-29T14:04:35.217897+00:00
2070,31,P07,no,20,-16.873,0.12215,0.195185,117.0,168.0,2026-05-29T14:04:38.331139+00:00
2072,31,P02,yes,20,4.8747,0.195185,0.297107,137.0,168.0,2026-05-29T14:04:38.545735+00:00
2081,31,P04,no,1,0.455,0.548459,0.54157,157.0,151.0,2026-05-29T14:04:40.882309+00:00
2089,31,P05,yes,1,-0.4965,0.5,0.493056,152.0,153.0,2026-05-29T14:04:43.425231+00:00
2091,31,P05,yes,1,-0.4826,0.486115,0.479179,151.0,154.0,2026-05-29T14:04:43.593677+00:00
2093,31,P05,yes,1,-0.4688,0.472251,0.465333,150.0,155.0,2026-05-29T14:04:43.758916+00:00
2098,31,P01,no,1,0.5588,0.444672,0.437823,149.0,158.0,2026-05-29T14:04:44.085036+00:00
2103,31,P01,no,1,0.5927,0.410691,0.403985,147.0,161.0,2026-05-29T14:04:44.534276+00:00
2109,31,P01,no,10,8.0011,0.2227,0.178319,147.0,202.0,2026-05-29T14:04:47.883095+00:00
2118,31,P05,yes,20,1.3474,0.051336,0.086187,177.0,262.0,2026-05-29T14:04:49.025699+00:00
2125,31,P08,no,1,-0.5312,0.465333,0.472251,257.0,261.0,2026-05-29T14:04:51.136909+00:00
2137,31,P01,no,10,8.6515,0.151585,0.119203,257.0,329.0,2026-05-29T14:04:54.991627+00:00
2139,31,P01,no,10,9.1789,0.09298,0.072054,257.0,349.0,2026-05-29T14:04:55.322318+00:00
2140,31,P07,no,20,-18.1227,0.072054,0.119203,257.0,329.0,2026-05-29T14:04:55.463691+00:00
2144,31,P02,yes,20,3.0547,0.119203,0.190858,287.0,339.0,2026-05-29T14:04:56.807586+00:00
2146,31,P02,yes,20,4.7735,0.190858,0.291339,307.0,339.0,2026-05-29T14:04:58.269427+00:00
2153,31,P01,no,1,-0.5588,0.437823,0.444672,327.0,335.0,2026-05-29T14:05:00.128760+00:00
2155,31,P05,yes,20,-7.6958,0.451541,0.320821,307.0,334.0,2026-05-29T14:05:00.309669+00:00
2157,31,P01,no,1,-0.67,0.326904,0.333045,307.0,332.0,2026-05-29T14:05:00.604405+00:00
2159,31,P01,no,1,-0.6576,0.339244,0.345498,307.0,330.0,2026-05-29T14:05:00.933874+00:00
2163,31,P01,no,1,-0.6822,0.314799,0.320821,300.0,327.0,2026-05-29T14:05:01.410175+00:00
2176,31,P01,no,1,-0.6126,0.38409,0.390682,300.0,316.0,2026-05-29T14:05:03.250819+00:00
2178,31,P01,no,1,-0.5994,0.397315,0.403985,300.0,314.0,2026-05-29T14:05:03.570097+00:00
2696,34,P08,yes,1,-0.959,0.95956,0.958469,181.0,68.0,2026-05-29T14:10:57.747442+00:00
2711,34,P05,yes,1,-0.5519,0.555328,0.548459,115.0,108.0,2026-05-29T14:11:00.573777+00:00
2724,34,P01,no,1,0.3239,0.679179,0.673096,135.0,109.0,2026-05-29T14:11:08.075289+00:00
527,10,P03,no,1,-0.2662,0.731059,0.736485,160.0,123.0,2026-05-29T13:41:24.030053+00:00
528,10,P06,no,1,-0.2608,0.736485,0.74184,160.0,122.0,2026-05-29T13:41:25.802433+00:00
533,10,P01,yes,10,7.6723,0.74184,0.791391,170.0,122.0,2026-05-29T13:41:39.063549+00:00
538,10,P07,yes,20,-17.351,0.897216,0.833566,180.0,122.0,2026-05-29T13:41:41.807268+00:00
539,10,P08,yes,1,-0.8316,0.833566,0.829676,179.0,122.0,2026-05-29T13:41:41.961738+00:00
544,10,P05,yes,20,-10.963,0.61591,0.479179,159.0,162.0,2026-05-29T13:41:44.397242+00:00
560,10,P09,no,20,5.4021,0.782071,0.673096,171.0,145.0,2026-05-29T13:42:01.270967+00:00
571,12,P06,no,1,-0.5724,0.4242,0.430999,111.0,121.0,2026-05-29T13:42:30.243685+00:00
573,12,P06,no,1,-0.5381,0.45843,0.465333,111.0,116.0,2026-05-29T13:42:31.336330+00:00
576,12,P09,no,20,-6.3164,0.622459,0.74184,111.0,73.0,2026-05-29T13:42:34.193906+00:00
577,12,P02,no,20,6.3164,0.74184,0.622459,111.0,93.0,2026-05-29T13:42:37.166632+00:00
583,12,P09,yes,20,13.6836,0.622459,0.74184,131.0,93.0,2026-05-29T13:42:53.604596+00:00
599,12,P01,yes,10,8.1309,0.791391,0.833566,151.0,93.0,2026-05-29T13:43:16.880662+00:00
600,12,P01,yes,10,8.5167,0.833566,0.868629,161.0,93.0,2026-05-29T13:43:18.494890+00:00
601,12,P08,yes,4,-3.4485,0.868629,0.855422,157.0,93.0,2026-05-29T13:43:18.513724+00:00
602,12,P04,no,1,0.1463,0.855422,0.851953,157.0,94.0,2026-05-29T13:43:19.086061+00:00
603,12,P04,no,1,0.1498,0.851953,0.848415,157.0,95.0,2026-05-29T13:43:19.716076+00:00
604,12,P04,no,1,0.1534,0.848415,0.844808,157.0,96.0,2026-05-29T13:43:19.893200+00:00
